Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,22.3125,20.25,22.0,20.25,3011300.0,12.073692321777344
2000-01-04,21.3125,20.0,20.0,20.9375,3593500.0,12.483604431152344
2000-01-05,21.625,20.5,21.25,21.0625,1721200.0,12.558134078979492
2000-01-06,21.75,21.0,21.0,21.375,1750700.0,12.74445629119873
2000-01-07,22.0625,21.1875,21.75,21.4375,2203200.0,12.781716346740723
2000-01-10,21.5,20.5625,21.375,20.625,1361000.0,12.297280311584473
2000-01-11,20.75,19.75,20.5,19.9375,2236100.0,11.88736629486084
2000-01-12,21.25,20.0,20.0,21.1875,3562400.0,12.632661819458008
2000-01-13,21.4375,20.5625,21.4375,20.75,2871700.0,12.371806144714355
2000-01-14,20.9375,20.5,20.75,20.5,1609300.0,12.222748756408691
2000-01-18,21.25,19.75,21.0,20.0,3763800.0,11.924631118774414
2000-01-19,20.75,20.0,20.0625,20.6875,2270500.0,12.334539413452148
2000-01-20,20.6875,20.375,20.5,20.5625,2321600.0,12.260011672973633
2000-01-21,21.1875,20.625,20.75,21.0,2340600.0,12.52087116241455
2000-01-24,21.0625,19.5625,20.9375,19.5625,1917000.0,11.663780212402344
2000-01-25,19.9375,19.125,19.5625,19.25,2022500.0,11.477456092834473
2000-01-26,20.0625,19.25,19.4375,20.0625,2020300.0,11.961894989013672
2000-01-27,20.0,19.0,19.9375,19.4375,2236300.0,11.589255332946777
2000-01-28,19.9375,18.3125,19.0,18.875,2213200.0,11.253870964050293
2000-01-31,18.875,18.1875,18.3125,18.5,1528600.0,11.03028678894043
2000-02-01,18.875,18.375,18.75,18.6875,737300.0,11.142075538635254
2000-02-02,18.8125,18.1875,18.4375,18.6875,1633700.0,11.142075538635254
2000-02-03,18.9375,18.5,18.625,18.625,1830200.0,11.10481071472168
2000-02-04,19.3125,18.375,18.75,19.125,2012900.0,11.402933120727539
2000-02-07,19.5,18.25,19.25,18.75,1633700.0,11.179340362548828
2000-02-08,18.375,17.875,18.3125,18.375,2110300.0,10.955756187438965
2000-02-09,18.5,17.875,17.875,18.375,1863800.0,10.955756187438965
2000-02-10,18.5,18.0625,18.0625,18.3125,1814500.0,10.91849136352539
2000-02-11,18.3125,17.375,18.125,17.5,1821000.0,10.434054374694824
2000-02-14,18.125,17.5,17.75,18.0625,1839400.0,10.76943302154541
2000-02-15,18.1875,17.8125,18.0,18.125,1273200.0,10.806697845458984
2000-02-16,18.0625,17.5,17.5,17.75,1630600.0,10.583108901977539
2000-02-17,18.25,17.8125,17.9375,18.0,4412100.0,10.732171058654785
2000-02-18,17.875,17.0,17.75,17.4375,1651200.0,10.396790504455566
2000-02-22,18.0,17.0625,17.0625,18.0,1411100.0,10.732171058654785
2000-02-23,17.9375,17.5,17.9375,17.8125,1358100.0,10.620379447937012
2000-02-24,17.6875,17.1875,17.625,17.5625,1248100.0,10.471317291259766
2000-02-25,17.9375,17.5625,17.625,17.75,1691300.0,10.583108901977539
2000-02-28,17.625,17.125,17.5625,17.5,1022400.0,10.434054374694824
2000-02-29,17.875,17.125,17.4375,17.4375,1285400.0,10.396790504455566
2000-03-01,17.6875,17.375,17.4375,17.6875,1331700.0,10.545843124389648
2000-03-02,17.5625,17.0,17.5,17.125,1398200.0,10.274369239807129
2000-03-03,17.1875,16.875,17.0625,17.0,1733200.0,10.199369430541992
2000-03-06,18.25,17.75,17.75,18.0,3775600.0,10.799333572387695
2000-03-07,18.0,17.3125,18.0,17.3125,1289900.0,10.38685131072998
2000-03-08,17.625,17.25,17.25,17.625,2051400.0,10.574345588684082
2000-03-09,17.5,17.0,17.5,17.125,1706700.0,10.274369239807129
2000-03-10,17.125,16.6875,17.125,16.8125,2631700.0,10.08687686920166
2000-03-13,17.0,16.625,16.8125,16.9375,1434800.0,10.161869049072266
2000-03-14,17.0,16.5,17.0,16.625,1853600.0,9.974382400512695
2000-03-15,17.1875,16.5,16.625,17.125,4062700.0,10.274369239807129
2000-03-16,18.25,17.0,17.1875,18.0625,3771400.0,10.836830139160156
2000-03-17,18.75,17.625,18.0625,18.0,6524300.0,10.799333572387695
2000-03-20,18.0,17.625,18.0,17.765625,1103600.0,10.658712387084961
2000-03-21,17.625,17.0625,17.25,17.3125,1439200.0,10.38685131072998
2000-03-22,17.3125,16.9375,17.25,17.125,1424500.0,10.274369239807129
2000-03-23,17.375,16.9375,17.0625,17.0625,918700.0,10.236869812011719
2000-03-24,17.75,17.0625,17.0625,17.5,2166100.0,10.499350547790527
2000-03-27,17.875,17.25,17.5,17.8125,1698000.0,10.68684196472168
2000-03-28,19.1875,18.0625,18.25,18.75,3675900.0,11.24930191040039
2000-03-29,19.25,18.3125,18.5625,19.25,3296200.0,11.549283027648926
2000-03-30,21.25,19.5,19.75,20.875,4674400.0,12.524219512939453
2000-03-31,21.0625,19.6875,21.0625,20.4375,2365800.0,12.261743545532227
2000-04-03,20.875,20.0625,20.0625,20.4375,1050100.0,12.261743545532227
2000-04-04,21.6875,20.125,21.0,20.3125,2551700.0,12.186745643615723
2000-04-05,21.625,20.3125,20.3125,20.9375,1390500.0,12.561727523803711
2000-04-06,22.0625,20.625,21.75,21.1875,2202200.0,12.71171760559082
2000-04-07,21.5,20.6875,21.3125,21.0625,1330000.0,12.636722564697266
2000-04-10,21.1875,20.3125,20.5,21.125,1263400.0,12.674214363098145
2000-04-11,21.1875,20.875,20.9375,20.875,1365200.0,12.524219512939453
2000-04-12,22.1875,20.9375,20.9375,22.0625,2865000.0,13.236679077148438
2000-04-13,22.0,21.0625,21.375,21.625,3730500.0,12.974196434020996
2000-04-14,21.25,20.375,21.1875,20.6875,2415400.0,12.411728858947754
2000-04-17,21.3125,19.8125,20.625,21.3125,2157200.0,12.786711692810059
2000-04-18,21.125,20.625,21.125,21.0,1432900.0,12.599225997924805
2000-04-19,21.25,20.8125,20.9375,20.875,1112900.0,12.524219512939453
2000-04-20,22.875,21.5625,21.75,22.6875,2877000.0,13.611654281616211
2000-04-24,25.9375,22.3125,22.375,25.875,5205300.0,15.52403450012207
2000-04-25,26.4375,24.5,25.875,25.5625,5013300.0,15.336553573608398
2000-04-26,24.875,23.8125,24.75,24.125,3442200.0,14.47410774230957
2000-04-27,24.4375,23.375,24.0,23.875,1761100.0,14.324111938476562
2000-04-28,26.0625,24.0,24.0,24.875,3415700.0,14.924076080322266
2000-05-01,27.3125,24.125,24.25,27.0,2702000.0,16.198999404907227
2000-05-02,26.6875,26.0,26.25,26.0625,2304900.0,15.63653564453125
2000-05-03,26.3125,25.375,25.8125,25.5625,1438500.0,15.336553573608398
2000-05-04,27.125,25.5,25.5625,26.3125,1659000.0,15.786524772644043
2000-05-05,26.1875,25.625,25.75,26.1875,1751900.0,15.711530685424805
2000-05-08,26.25,25.75,26.0,26.0625,1038600.0,15.63653564453125
2000-05-09,26.25,25.75,25.8125,26.0,765900.0,15.59903621673584
2000-05-10,26.25,25.75,25.8125,26.0625,1188300.0,15.63653564453125
2000-05-11,26.4375,25.9375,26.0,26.1875,846200.0,15.711530685424805
2000-05-12,26.125,25.5625,25.625,25.8125,814300.0,15.486534118652344
2000-05-15,25.9375,25.375,25.6875,25.625,682000.0,15.374052047729492
2000-05-16,25.375,24.6875,24.75,25.1875,1051600.0,15.111564636230469
2000-05-17,25.375,24.5,24.9375,24.5625,2000700.0,14.736589431762695
2000-05-18,25.1875,24.4375,24.4375,24.875,2073900.0,14.924076080322266
2000-05-19,24.5625,23.625,24.125,24.3125,1286300.0,14.58659553527832
2000-05-22,24.6875,23.25,24.375,23.5625,1283800.0,14.136625289916992
2000-05-23,25.3125,23.625,24.25,25.125,1109300.0,15.07406997680664
2000-05-24,25.3125,24.5,25.0,25.0625,2029800.0,15.036565780639648
2000-05-25,25.0625,24.0625,24.8125,24.3125,822600.0,14.58659553527832
2000-05-26,24.75,23.875,24.5625,24.0625,501000.0,14.436604499816895
2000-05-30,25.0,24.1875,24.3125,24.75,1195400.0,14.917280197143555
2000-05-31,24.9375,23.8125,24.875,24.6875,947700.0,14.87960147857666
2000-06-01,25.0625,24.1875,24.375,25.0625,876900.0,15.105623245239258
2000-06-02,26.0625,25.3125,25.3125,25.9375,1608900.0,15.633000373840332
2000-06-05,25.9375,25.5,25.9375,25.875,1070800.0,15.59533405303955
2000-06-06,26.25,25.6875,26.0,25.9375,937000.0,15.633000373840332
2000-06-07,25.9375,24.875,25.9375,25.375,514400.0,15.293974876403809
2000-06-08,25.5,24.25,24.875,24.75,1071100.0,14.917280197143555
2000-06-09,25.4375,24.8125,24.875,25.3125,891100.0,15.256308555603027
2000-06-12,25.9375,25.3125,25.4375,25.5625,744500.0,15.406988143920898
2000-06-13,25.375,24.8125,25.3125,25.25,479200.0,15.218634605407715
2000-06-14,25.5,24.625,25.375,24.6875,668000.0,14.87960147857666
2000-06-15,25.3125,24.875,25.125,25.0,1635700.0,15.067957878112793
2000-06-16,25.0,24.3125,25.0,24.3125,878600.0,14.653586387634277
2000-06-19,24.6875,23.9375,24.4375,24.6875,731600.0,14.87960147857666
2000-06-20,24.6875,23.75,24.6875,24.5,812000.0,14.76659107208252
2000-06-21,24.875,24.0,24.4375,24.0,475900.0,14.465235710144043
2000-06-22,24.1875,22.8125,24.1875,23.6875,318500.0,14.27688217163086
2000-06-23,24.4375,23.6875,23.875,24.1875,1210100.0,14.578245162963867
2000-06-26,25.1875,23.8125,23.9375,24.8125,1024200.0,14.95494270324707
2000-06-27,25.0625,24.25,24.9375,24.3125,1267100.0,14.653586387634277
2000-06-28,23.6875,22.4375,23.5,23.6875,2307000.0,14.27688217163086
2000-06-29,25.0,22.75,23.0625,25.0,2140000.0,15.067957878112793
2000-06-30,25.125,24.125,24.5,24.8125,1432400.0,14.95494270324707
2000-07-03,24.625,24.0625,24.625,24.3125,691800.0,14.653586387634277
2000-07-05,25.375,24.1875,24.1875,25.0,1005500.0,15.067957878112793
2000-07-06,25.5,24.5,24.5,25.25,982000.0,15.218634605407715
2000-07-07,25.375,24.8125,25.125,25.3125,744700.0,15.256308555603027
2000-07-10,25.4375,25.0,25.3125,25.1875,612000.0,15.180964469909668
2000-07-11,25.0625,24.5625,24.9375,24.75,620000.0,14.917280197143555
2000-07-12,25.1875,24.1875,24.1875,25.0625,521500.0,15.105623245239258
2000-07-13,26.0625,25.0,25.0625,25.0,836100.0,15.067957878112793
2000-07-14,26.5625,25.8125,25.875,26.375,1902000.0,15.896692276000977
2000-07-17,26.5,25.25,26.5,25.375,1216800.0,15.293974876403809
2000-07-18,25.5,24.9375,25.5,25.3125,1261200.0,15.256308555603027
2000-07-19,25.4375,24.875,25.25,25.375,900000.0,15.293974876403809
2000-07-20,27.0625,25.5,25.6875,26.75,1874000.0,16.122709274291992
2000-07-21,26.6875,26.1875,26.5,26.3125,1237100.0,15.859025001525879
2000-07-24,26.9375,26.375,26.375,26.5625,1501800.0,16.009700775146484
2000-07-25,27.8125,26.625,26.75,27.1875,1639700.0,16.38640594482422
2000-07-26,27.75,26.6875,27.3125,27.5,1401900.0,16.574756622314453
2000-07-27,27.5,26.75,27.125,27.1875,773200.0,16.38640594482422
2000-07-28,28.0,27.0625,27.1875,28.0,1397300.0,16.876113891601562
2000-07-31,28.1875,27.75,27.75,28.125,1235900.0,16.951444625854492
2000-08-01,29.25,28.3125,28.3125,29.125,2133400.0,17.554155349731445
2000-08-02,30.5625,28.5625,29.5,28.75,4871600.0,17.32813835144043
2000-08-03,29.375,28.25,28.4375,28.375,3564500.0,17.10213279724121
2000-08-04,29.875,28.8125,28.9375,28.8125,1693900.0,17.365821838378906
2000-08-07,30.0625,29.0625,29.375,29.4375,2267400.0,17.742515563964844
2000-08-08,29.6875,28.875,29.5,29.1875,2136500.0,17.59183692932129
2000-08-09,29.8125,29.3125,29.5,29.5,2286100.0,17.78018569946289
2000-08-10,29.875,29.4375,29.625,29.625,750600.0,17.855531692504883
2000-08-11,29.875,29.25,29.25,29.625,685100.0,17.855531692504883
2000-08-14,30.0,28.875,29.625,29.25,1772500.0,17.629507064819336
2000-08-15,29.3125,28.8125,29.0,28.8125,924700.0,17.365821838378906
2000-08-16,28.5,27.75,28.5,28.0,1765300.0,16.876113891601562
2000-08-17,28.28125,27.4375,27.75,27.6875,979900.0,16.687759399414062
2000-08-18,28.0,27.5,27.5625,27.9375,522200.0,16.838443756103516
2000-08-21,28.875,27.6875,27.9375,28.4375,390000.0,17.139799118041992
2000-08-22,29.3125,28.0625,28.0625,29.1875,876900.0,17.59183692932129
2000-08-23,28.875,28.125,28.5,28.375,716000.0,17.10213279724121
2000-08-24,28.6875,27.875,28.1875,28.4375,596300.0,17.139799118041992
2000-08-25,29.125,28.5,28.5,28.6875,634900.0,17.290477752685547
2000-08-28,29.125,28.3125,29.125,28.3125,333800.0,17.064464569091797
2000-08-29,28.3125,27.375,28.3125,27.5625,769400.0,16.612415313720703
2000-08-30,28.0,27.25,27.5625,27.8125,861700.0,16.83026695251465
2000-08-31,28.9375,27.6875,27.6875,28.375,1275400.0,17.170658111572266
2000-09-01,28.8125,28.0,28.8125,28.0625,546400.0,16.981548309326172
2000-09-05,28.25,27.25,28.1875,28.25,633300.0,17.095012664794922
2000-09-06,29.25,27.0,27.0,28.875,1843000.0,17.473220825195312
2000-09-07,30.3125,28.9375,29.0,30.1875,1783700.0,18.267457962036133
2000-09-08,30.4375,29.375,30.125,29.9375,1819900.0,18.116172790527344
2000-09-11,30.875,29.6875,30.0,29.8125,1067800.0,18.040531158447266
2000-09-12,30.1875,29.5,30.1875,29.5,792400.0,17.851423263549805
2000-09-13,29.75,29.1875,29.5625,29.6875,1361100.0,17.964893341064453
2000-09-14,29.8125,29.0,29.3125,29.375,838600.0,17.775789260864258
2000-09-15,29.8125,29.0,29.5,29.5625,2622100.0,17.88924789428711
2000-09-18,30.3125,29.0625,29.5,29.3125,748400.0,17.73796844482422
2000-09-19,29.125,28.0625,29.0,28.6875,1214500.0,17.35976219177246
2000-09-20,29.3125,27.25,28.75,28.75,3323100.0,17.3975772857666
2000-09-21,31.0,28.375,28.75,30.9375,4960000.0,18.7213077545166
2000-09-22,30.625,29.75,30.25,30.375,3025300.0,18.38091468811035
2000-09-25,30.739999771118164,29.600000381469727,30.700000762939453,30.0,1191900.0,18.15399742126465
2000-09-26,32.5,29.350000381469727,29.350000381469727,32.0,2966700.0,19.364269256591797
2000-09-27,33.599998474121094,32.75,33.25,32.86000061035156,3100200.0,19.884674072265625
2000-09-28,32.9900016784668,31.799999237060547,32.84000015258789,32.060001373291016,1869000.0,19.400569915771484
2000-09-29,33.27000045776367,31.700000762939453,32.0,32.93000030517578,1554300.0,19.92703628540039
2000-10-02,32.4900016784668,31.600000381469727,32.099998474121094,32.099998474121094,991900.0,19.424774169921875
2000-10-03,33.380001068115234,31.969999313354492,32.0,32.65999984741211,1428500.0,19.763641357421875
2000-10-04,34.0,32.65999984741211,32.65999984741211,33.06999969482422,1578100.0,20.011749267578125
2000-10-05,33.25,32.150001525878906,32.5,32.650001525878906,991900.0,19.757598876953125
2000-10-06,32.81999969482422,30.950000762939453,32.650001525878906,31.780000686645508,1754200.0,19.231136322021484
2000-10-09,33.70000076293945,31.889999389648438,31.950000762939453,33.09000015258789,1309700.0,20.023849487304688
2000-10-10,33.20000076293945,32.099998474121094,33.0,32.72999954223633,1097800.0,19.806007385253906
2000-10-11,33.5099983215332,32.5,32.5,32.72999954223633,940800.0,19.806007385253906
2000-10-12,33.099998474121094,32.099998474121094,32.599998474121094,33.0,2455900.0,19.969396591186523
2000-10-13,33.95000076293945,33.099998474121094,33.25,33.619998931884766,2032000.0,20.344581604003906
2000-10-16,33.779998779296875,33.31999969482422,33.619998931884766,33.54999923706055,691200.0,20.302221298217773
2000-10-17,33.75,32.36000061035156,33.75,33.0,1567200.0,19.969396591186523
2000-10-18,32.75,31.59000015258789,32.75,32.2400016784668,1465600.0,19.50950813293457
2000-10-19,32.900001525878906,31.65999984741211,31.899999618530273,32.5099983215332,678500.0,19.672880172729492
2000-10-20,34.20000076293945,31.770000457763672,32.099998474121094,34.0099983215332,1771600.0,20.580583572387695
2000-10-23,37.58000183105469,33.56999969482422,33.900001525878906,34.150001525878906,2811400.0,20.66529655456543
2000-10-24,34.97999954223633,33.54999923706055,34.849998474121094,34.150001525878906,579800.0,20.66529655456543
2000-10-25,35.959999084472656,33.869998931884766,34.29999923706055,34.849998474121094,1094100.0,21.088891983032227
2000-10-26,35.779998779296875,34.5,35.02000045776367,35.029998779296875,2164500.0,21.197818756103516
2000-10-27,34.689998626708984,33.689998626708984,34.349998474121094,34.54999923706055,1284100.0,20.907350540161133
2000-10-30,35.290000915527344,34.70000076293945,35.0,35.0,891700.0,21.17966079711914
2000-10-31,35.880001068115234,34.849998474121094,35.0,35.849998474121094,990300.0,21.69402503967285
2000-11-01,35.86000061035156,34.54999923706055,35.599998474121094,35.38999938964844,1129900.0,21.41566276550293
2000-11-02,35.7400016784668,34.5,35.20000076293945,35.0,847600.0,21.17966079711914
2000-11-03,34.70000076293945,31.489999771118164,34.650001525878906,32.29999923706055,3259300.0,19.545808792114258
2000-11-06,34.75,32.150001525878906,32.5,33.5099983215332,2627100.0,20.278011322021484
2000-11-07,33.79999923706055,33.09000015258789,33.7599983215332,33.369998931884766,951700.0,20.19329261779785
2000-11-08,33.619998931884766,32.5,33.209999084472656,32.790000915527344,970800.0,19.842323303222656
2000-11-09,33.619998931884766,31.75,32.900001525878906,32.150001525878906,1721300.0,19.455032348632812
2000-11-10,32.599998474121094,31.399999618530273,32.400001525878906,31.889999389648438,1302700.0,19.297698974609375
2000-11-13,32.04999923706055,31.399999618530273,31.889999389648438,31.760000228881836,1055500.0,19.219032287597656
2000-11-14,32.709999084472656,31.25,31.510000228881836,32.5,1522300.0,19.666839599609375
2000-11-15,33.29999923706055,32.11000061035156,32.36000061035156,32.959999084472656,902100.0,19.945194244384766
2000-11-16,33.33000183105469,32.5,32.709999084472656,33.22999954223633,947600.0,20.108577728271484
2000-11-17,33.709999084472656,33.0099983215332,33.20000076293945,33.59000015258789,1338400.0,20.32642364501953
2000-11-20,33.9900016784668,33.25,33.9900016784668,33.630001068115234,768700.0,20.35063362121582
2000-11-21,34.650001525878906,33.060001373291016,33.599998474121094,34.36000061035156,1155200.0,20.792381286621094
2000-11-22,34.970001220703125,33.70000076293945,34.36000061035156,33.900001525878906,992600.0,20.51402473449707
2000-11-24,34.70000076293945,34.150001525878906,34.150001525878906,34.349998474121094,208000.0,20.78632354736328
2000-11-27,34.95000076293945,32.709999084472656,34.349998474121094,32.95000076293945,1172800.0,19.93914031982422
2000-11-28,33.900001525878906,32.849998474121094,33.20000076293945,33.79999923706055,745300.0,20.4534969329834
2000-11-29,35.0,33.380001068115234,33.439998626708984,34.900001525878906,893000.0,21.188106536865234
2000-11-30,34.18000030517578,32.7599983215332,33.75,34.099998474121094,853600.0,20.70241355895996
2000-12-01,34.0,31.0,33.79999923706055,31.399999618530273,1585800.0,19.06321907043457
2000-12-04,34.0,31.81999969482422,31.899999618530273,33.70000076293945,1454600.0,20.459577560424805
2000-12-05,34.40999984741211,33.400001525878906,33.95000076293945,33.720001220703125,746500.0,20.471712112426758
2000-12-06,34.0,30.700000762939453,33.5,31.3799991607666,1801100.0,19.05107879638672
2000-12-07,32.38999938964844,31.299999237060547,31.299999237060547,32.06999969482422,1023900.0,19.469987869262695
2000-12-08,32.75,31.850000381469727,32.0,32.2599983215332,1051100.0,19.58533477783203
2000-12-11,32.849998474121094,31.31999969482422,32.150001525878906,31.6200008392334,1068300.0,19.19678497314453
2000-12-12,32.20000076293945,30.3799991607666,31.200000762939453,30.5,1295900.0,18.51681900024414
2000-12-13,31.899999618530273,30.059999465942383,31.25,30.200000762939453,1439300.0,18.334686279296875
2000-12-14,31.5,30.06999969482422,30.200000762939453,30.790000915527344,1377500.0,18.692882537841797
2000-12-15,31.350000381469727,30.260000228881836,30.600000381469727,31.239999771118164,1919700.0,18.966083526611328
2000-12-18,32.54999923706055,31.25,31.25,32.029998779296875,877400.0,19.445695877075195
2000-12-19,32.5099983215332,30.5,31.780000686645508,31.360000610351562,1139000.0,19.0389404296875
2000-12-20,32.29999923706055,31.209999084472656,31.399999618530273,31.950000762939453,861100.0,19.39713478088379
2000-12-21,32.400001525878906,31.809999465942383,31.950000762939453,32.099998474121094,1048900.0,19.48819923400879
2000-12-22,33.099998474121094,32.0,32.599998474121094,32.5,1067800.0,19.73105239868164
2000-12-26,32.95000076293945,32.150001525878906,32.150001525878906,32.91999816894531,419700.0,19.986024856567383
2000-12-27,33.400001525878906,31.75,31.75,33.2599983215332,1302500.0,20.192453384399414
2000-12-28,34.400001525878906,33.0,33.0,34.25,1258300.0,20.793489456176758
2000-12-29,35.20000076293945,33.86000061035156,34.400001525878906,33.95000076293945,1787700.0,20.611351013183594
2001-01-02,34.75,33.709999084472656,33.95000076293945,34.099998474121094,1625000.0,20.70241355895996
2001-01-03,34.5,33.150001525878906,33.5,33.650001525878906,2071200.0,20.429214477539062
2001-01-04,33.79999923706055,32.5,33.400001525878906,33.400001525878906,2207400.0,20.277442932128906
2001-01-05,33.119998931884766,32.400001525878906,33.0,32.849998474121094,669000.0,19.943525314331055
2001-01-08,33.650001525878906,32.400001525878906,32.599998474121094,32.90999984741211,729700.0,19.979955673217773
2001-01-09,34.5,32.25,32.25,34.2400016784668,1046700.0,20.787410736083984
2001-01-10,34.189998626708984,33.0,33.599998474121094,33.77000045776367,1042000.0,20.502073287963867
2001-01-11,34.25,33.0,33.25,33.59000015258789,1361500.0,20.392789840698242
2001-01-12,34.0,32.5099983215332,33.84000015258789,33.54999923706055,1153200.0,20.36850929260254
2001-01-16,33.900001525878906,32.52000045776367,33.54999923706055,33.400001525878906,858300.0,20.277442932128906
2001-01-17,34.0,32.0,32.900001525878906,32.02000045776367,909200.0,19.43962287902832
2001-01-18,32.79999923706055,31.6200008392334,32.5,31.950000762939453,1684200.0,19.39713478088379
2001-01-19,31.950000762939453,31.0,31.0,31.729999542236328,1513900.0,19.263565063476562
2001-01-22,33.349998474121094,31.100000381469727,31.600000381469727,33.2599983215332,1009600.0,20.192453384399414
2001-01-23,33.369998931884766,32.70000076293945,32.75,33.0,764700.0,20.03459930419922
2001-01-24,33.0,31.200000762939453,32.75,32.0,1392000.0,19.427492141723633
2001-01-25,35.0,33.04999923706055,33.5,34.5099983215332,4272100.0,20.951324462890625
2001-01-26,35.25,34.099998474121094,34.95000076293945,34.880001068115234,4126500.0,21.175960540771484
2001-01-29,35.130001068115234,34.25,34.599998474121094,35.04999923706055,1589700.0,21.27916717529297
2001-01-30,34.95000076293945,34.29999923706055,34.849998474121094,34.7400016784668,1254900.0,21.09096336364746
2001-01-31,34.95000076293945,34.54999923706055,34.95000076293945,34.68000030517578,1515500.0,21.05454444885254
2001-02-01,36.5,34.59000015258789,34.68000030517578,36.209999084472656,2446500.0,21.983423233032227
2001-02-02,37.5,36.0,36.25,36.400001525878906,2566800.0,22.098766326904297
2001-02-05,36.900001525878906,35.400001525878906,35.650001525878906,36.29999923706055,2046900.0,22.03805160522461
2001-02-06,36.439998626708984,35.900001525878906,36.310001373291016,35.939998626708984,1055600.0,21.819488525390625
2001-02-07,36.54999923706055,35.11000061035156,36.150001525878906,36.130001068115234,1871500.0,21.93486213684082
2001-02-08,36.84000015258789,35.779998779296875,35.79999923706055,36.630001068115234,1301100.0,22.238393783569336
2001-02-09,37.09000015258789,35.75,36.95000076293945,36.130001068115234,948300.0,21.93486213684082
2001-02-12,36.54999923706055,34.7400016784668,36.29999923706055,34.900001525878906,2067000.0,21.188106536865234
2001-02-13,37.0,34.5,34.900001525878906,36.90999984741211,1776600.0,22.40838623046875
